Amount,Merchant Category Code (MCC),Card_Type,Class,Transaction_Type
-1.2271162978192627,7859,0,1,1
-1.4679560918079457,8091,1,0,0
0.08993260964335642,2196,1,0,1
0.7490944973768962,6828,0,1,0
-0.5447724859397406,4317,2,1,1
0.5676980082881068,2361,1,0,1
-0.44407858712253157,8617,1,1,0
1.0096981910239253,2998,0,1,0
-1.4085196780864544,1552,0,1,1
1.2581044988985441,4106,0,1,1
1.546073061981868,9299,2,0,0
-0.7660206597301396,6937,0,0,0
1.661734600289289,5809,2,0,0
-1.0876457381312328,8045,2,1,1
-0.41800236804750296,3310,2,1,0
-1.4104698815743597,6087,2,0,0
-0.5846172794629476,4864,0,0,0
-1.2027008527392344,9994,1,1,1
0.8016052768038833,7747,0,1,0
-1.144367027562142,5972,0,0,1
-0.8638616106887169,2823,2,1,0
-0.3987001773421237,1005,1,1,0
0.41871073122623603,3520,2,0,1
0.6990783245316113,6900,2,1,1
-0.31473116850776206,7421,0,1,1
1.522050414070782,9933,2,1,0
-0.8238031906350325,7689,2,1,1
-0.5630616734199536,3696,0,0,1
0.9810308888695599,2915,2,0,1
1.1252701440121142,1689,1,0,1
0.5461906404939302,3474,2,0,1
-0.8894485560971686,6937,1,0,0
0.26460330861131376,4488,0,0,1
-1.6636035378330878,7618,2,1,1
0.6001347850286354,6098,0,0,1
0.8024391093905848,9755,2,1,0
0.4592377514112898,3779,2,0,1
-0.49553501625393725,5366,0,1,1
1.1721921777546798,4144,1,0,0
-0.34989685189567743,8156,1,1,1
-0.2959664897177773,1063,0,0,0
-0.25785138197359564,7870,0,1,1
0.00967105478953524,5000,1,1,1
-0.8683408766503365,3715,0,0,1
0.27727618569349594,6925,2,1,0
-1.0843448636764395,9299,2,1,1
1.0418110823795368,5733,2,1,1
-0.22825377073489353,5800,1,0,1
1.3521277370221414,3687,1,0,1
0.59431173927853,8927,0,0,1
1.418593152714174,5176,1,0,1
-0.771492255381718,2036,2,1,0
1.1946712017036079,3124,2,0,0
-1.0770815616402132,1757,0,0,1
-0.6771795877652163,1962,2,0,0
1.3867214526026497,4548,0,0,0
0.15845848767773407,6568,2,0,0
0.45481361487689004,2992,0,0,1
-0.946100933744053,5878,0,1,1
1.4140243014333218,8791,2,1,0
-0.14974257519530554,4243,2,1,0
0.38181536205929545,5106,2,0,1
0.7789057351460755,1957,2,1,1
0.35534634581532487,8476,1,1,1
1.295964633041834,5219,2,0,1
-0.9046367132962604,8552,2,0,1
-0.9794335636769055,3107,0,0,0
-1.5195985827562186,9487,2,0,1
-0.9554315893010268,7184,1,0,1
0.7412799010684709,5293,2,0,0
-1.6876813151713939,9320,1,1,1
1.7148586945940978,1995,1,1,0
-0.8871055554403214,3134,2,0,0
1.0958448122334745,3510,2,0,0
-1.1449252130127439,9794,1,0,1
0.907426212352546,9897,2,1,0
-1.4237422911775586,7072,0,0,1
-0.20529925547619368,5295,1,1,0
1.6107674448244602,7262,1,1,0
1.3487924066753354,1468,1,0,0
0.2902591658037904,5405,1,0,1
-1.4932536077234928,6034,1,1,0
-1.5792279494729793,7311,1,0,1
-1.3788807197773376,4615,1,0,0
0.9225385665892102,8725,1,1,0
-0.5964769974936359,2264,0,0,0
0.6996434011606159,7899,1,1,0
1.5584082713223284,8913,1,0,1
-1.060094806878071,2505,1,1,1
-0.3266460159656704,4127,0,1,0
-0.35385927947711016,9565,0,1,1
-1.454449382139062,1009,0,0,1
1.1206323809472372,8214,2,1,1
1.0142670423047775,1854,2,1,1
-0.6517166835680094,7453,2,1,1
-0.9810667729582959,6221,0,1,1
-0.13928865755872555,8673,0,1,0
1.165686905342728,9335,2,0,1
1.6589919112850975,2047,0,1,1
-0.49930449084010026,6559,1,0,1
-0.9804672404372793,2231,0,0,0
0.7438020723637827,9714,2,0,1
-1.2487063597542691,1201,2,1,1
-1.5422774508788188,8405,0,0,1
-0.421661583779226,6419,0,0,0
-1.622849108760752,1626,1,1,1
0.2770832326982263,5254,0,0,1
-0.008666370939494987,8721,1,0,0
1.2932357263944472,3072,1,1,1
1.4690365786204131,5046,1,0,1
0.03203292870562104,1631,1,0,1
1.3831173662981462,7781,0,1,1
-1.241050260549101,8095,1,0,1
-0.2688841585959847,1104,0,0,0
0.5295622270087179,6233,0,1,0
-0.22051497738889533,2933,2,0,0
-0.007170985226154548,2181,1,1,0
0.5429517866447592,2223,1,0,1
0.8689320897962272,5008,1,1,1
-0.5291088374308769,2435,0,1,1
0.3002307009521961,5476,1,0,1
0.4093111638852374,3023,1,0,0
1.0903111959762735,5218,2,1,1
-0.8605124979851059,3147,0,0,0
1.2131326686438837,9532,0,1,1
-1.453539746589933,2011,2,0,1
1.3903393212639579,8330,0,0,1
-1.545702366544857,9127,0,1,0
1.3206970723283764,7612,0,1,1
-0.586822456551745,8677,0,0,0
1.6741042655217615,1676,2,1,0
-0.5730676644603715,9764,2,1,0
0.03958566023475198,3694,0,1,0
-0.47128495945556886,8168,1,0,1
0.26782148892527746,4884,1,0,0
-0.1560204387199756,8057,0,1,0
0.8281225312966713,8031,0,1,1
0.7430440427395086,3810,2,1,0
-1.1328105213811634,4533,0,0,0
-1.202735308631247,4649,0,1,1
1.6627751682280654,3068,2,0,1
0.7044120966151401,3772,1,1,0
0.6222003382734138,6419,0,0,0
0.6681713893964362,1061,2,1,0
0.7986145053772018,5628,0,1,0
-1.5935340358365522,5574,2,1,1
-1.3321860949220539,8911,1,1,1
1.5112932845844922,9153,1,0,1
1.646932349080737,9019,1,1,0
-0.2551086929694039,5902,1,1,1
0.4235207737511753,4027,0,0,0
-0.8737849075883048,5226,0,1,1
-0.6291618566566541,3440,0,0,1
0.5661750578611561,5557,2,1,1
0.9018305754897228,6213,0,0,0
0.0368291888737553,2436,0,0,0
-0.02515696085665786,2580,2,0,0
-0.8353252409239986,2897,0,1,1
0.8434760767774228,8697,0,0,0
-1.3219595861727562,5723,1,0,1
1.0697203549096281,1845,0,1,0
0.944900440505296,4118,0,0,1
-1.5224584217932524,8524,2,0,1
0.5182124561798138,1604,0,1,0
0.27198376068038244,3187,1,0,0
-1.6599994515285847,1058,1,0,1
0.5451156166631415,1286,2,1,1
0.14058966208007284,6151,1,0,0
0.6544786179106852,5774,2,1,0
-0.13863399561048897,3230,2,0,0
-1.4348095236919607,5525,2,0,0
1.6905190524764973,9981,2,0,0
0.9488490857299238,1432,2,0,0
1.2590416991612834,8876,2,0,1
0.6747731383060231,2268,1,1,1
1.5456182442073036,4125,1,0,0
1.6988298136299018,5905,2,0,0
-0.2998117672663676,2786,1,1,0
1.2035539306644198,7539,2,1,0
-1.0337222671317352,4861,2,1,0
-0.3084257402694822,9520,2,0,0
0.26285984047548355,3992,2,1,0
0.7084365448021951,2245,1,0,0
-1.3766548691533327,3836,1,1,0
0.06508302032397133,1646,2,0,0
1.3348239880534842,3746,1,0,1
0.32146931278867535,9220,2,1,0
-0.42334303130943407,8618,2,1,1
0.2644172467944465,5117,0,1,1
-0.31498614210865433,7028,1,0,1
0.9868883905116779,6384,1,0,0
-1.1629801004272722,1946,2,1,1
-1.6577667097261775,5753,1,0,0
-1.2683875652717855,4699,0,0,1
-0.9184948730636712,3567,1,1,0
-1.0299872484375847,8841,2,1,1
0.7063278442110327,2621,1,0,1
-0.024116392917881462,3507,1,0,1
0.49525794092111397,4642,0,1,0
-0.46405611331135505,4298,0,1,1
0.7992416026118284,2670,1,0,0
-0.19581699399436522,4319,2,1,1
-1.4929090488033683,3342,2,1,1
1.118627048032112,6332,2,0,0
1.5870893558334989,5104,0,0,1
-0.41081486897370406,5650,2,1,1
0.4680722421232843,2606,1,0,1
0.44079006682781946,6568,2,1,1
-1.0691980535477625,6623,2,0,1
0.9684062500361951,6255,0,1,0
-0.3764899093508929,1111,0,0,1
-1.545585216512015,7450,0,1,1
-0.6767592258826644,5854,2,0,1
1.2870612305458147,1059,0,0,1
1.6371468757491983,8270,0,0,0
-1.4270293832755472,1460,1,0,1
-1.2577682593535457,2269,2,0,0
-1.0937857780878528,1077,1,0,0
-1.200661063932097,4969,0,0,0
-1.7056052701962747,5250,2,0,0
-1.6905962836356478,3672,0,1,0
-0.08575798372817003,7501,2,0,0
0.16995297325309014,9614,1,1,1
-1.0774123382035328,4711,1,1,1
-0.9896118341773857,2428,1,0,1
-0.0107337244602425,8014,0,0,1
0.022281911266095203,1227,0,1,1
-0.7437966093821038,7847,0,0,1
0.20998382859316458,5349,0,1,1
-1.3516261091954829,2519,1,0,1
-1.6602061868806595,1807,1,1,1
-1.080361762559799,4292,1,1,0
-1.3280444967021563,3866,0,1,1
-0.07664095470167348,2404,1,1,1
1.2852212859123493,7224,1,0,1
1.4818748439842553,3193,2,0,1
0.8896194073605073,1424,0,1,1
-0.002312704452397764,3901,0,0,1
0.3644771571986264,9702,0,0,0
0.9702461946696603,1082,1,0,1
1.0689485429285492,7930,2,1,1
-0.5272275457269967,9563,1,1,0
1.0451119568343303,4591,1,0,1
0.45654330065591564,6094,0,1,1
0.7222533574991911,6097,0,1,0
-0.6698473739449652,7404,0,1,1
1.1806200889409275,5820,2,1,0
-1.0258111943256747,5674,1,1,0
-0.8741983782924545,9932,2,1,1
1.2179771670608353,3460,1,0,0
-1.1838052415596023,8762,1,1,1
0.6357001567638952,9056,0,1,1
-0.36048170192190465,6745,2,1,0
0.8293009228034975,9233,1,0,1
0.04728310651033497,8663,2,1,1
1.166817058600737,8940,1,1,0
-0.12444505927975844,6565,1,1,0
0.24490142955858984,1233,2,0,1
-1.4252652416045093,2379,2,1,0
-0.7705137080485641,1160,0,0,1
-1.4244796472666252,4831,1,1,0
-0.4069627002467113,3914,1,0,0
-0.7503639023996783,1195,0,0,0
1.2834709265981163,5570,2,0,1
0.371885173981305,7738,1,0,1
-0.6723833275970821,4950,0,0,0
1.1178345625158252,5311,0,0,0
1.0591423960618034,5744,2,0,0
-1.124196548378049,1654,2,1,0
-1.3877083193109294,6163,0,1,1
0.3795343820080707,1338,1,1,0
0.9586965796670844,1991,2,1,0
-1.2746929935100653,5485,1,1,0
0.6876803154538901,9040,1,0,0
-0.4661234668321026,5554,0,0,1
1.6340803013600897,1884,1,1,1
0.07508901136438928,2805,2,0,0
-0.9209825884669707,1917,1,1,1
-0.4671295788788664,1287,0,0,0
-1.1323763771418065,8010,0,1,0
-0.3928151109863958,4492,2,1,0
-0.05800720830133591,9395,1,1,0
-1.0913738656469807,9369,1,1,1
-0.4501841711871393,3979,2,1,0
1.5137189793821695,7745,1,0,1
-1.1526295504667297,1502,0,0,0
0.4458688653104558,9502,0,0,1
0.2470101301497526,4038,0,1,1
-1.629940131336916,8551,1,1,1
1.6091342355430698,5775,0,0,0
1.6249150340847756,3495,1,1,1
0.41124069383793493,9790,1,1,0
0.38469587463153687,1572,1,0,0
-1.28966752417868,5432,1,1,1
0.8759817653019762,6696,1,1,1
0.6214698733627497,3741,2,1,0
-0.30407051551910735,3064,1,0,1
1.2250130602097793,9695,1,1,1
-1.1800977875790617,7667,1,1,0
0.7576809056664009,2034,0,1,0
-1.1992828282515986,1583,1,1,0
0.2339720206122382,1092,2,1,0
1.2753324449047734,6739,2,1,0
0.5318638805951499,6150,1,1,0
1.0122203623192374,7885,0,1,1
-1.0850891109439085,3951,1,1,1
0.2641071437663345,3235,0,0,1
1.7230316321794528,1049,0,1,0
0.5270538380702107,7205,1,1,0
-0.3616945493207432,9148,0,1,1
0.7026824108361146,5185,1,0,0
-0.6090189421861708,2403,0,0,0
-0.006240676141817916,9970,0,1,0
-0.7396825758758162,8034,2,0,1
1.6191746824755,3793,0,0,0
-1.714226134377792,3201,0,0,1
1.124388073176595,3302,2,1,0
-0.5190821728552515,6446,0,0,0
1.1497613920545697,8417,1,0,0
0.687383994782583,9569,1,1,1
-0.8457515938469687,5070,2,0,0
-1.683463913989069,1137,2,0,1
1.1767817025707399,3000,0,1,1
1.7193310693773147,2873,1,0,1
1.6083279676699782,5875,1,1,1
-0.2765402578011531,3647,2,1,0
1.3740141196284545,9104,0,1,0
-0.1905245689812514,4566,0,0,1
1.4299980529702978,3131,0,0,0
0.31085000687043574,9581,1,1,0
1.7037570061876832,9930,0,0,1
0.3532100805105522,9050,0,1,1
0.6674478156641743,2146,2,0,0
0.02184087584833582,2472,0,1,1
-0.3889905069730128,7106,1,1,0
0.6298081992297647,8775,0,1,0
1.2243170511911274,9568,0,0,1
-0.7033522833378798,9613,2,1,0
0.13675816688828749,5215,0,1,1
-0.22705470569286013,7792,0,0,1
0.2547075764253356,1058,2,0,0
-0.12863489574847334,6592,2,0,0
-0.561118361110451,9665,2,0,0
1.4108267946545654,8546,0,1,1
-0.02652141418035123,5402,0,1,0
0.29460060819736034,4537,1,1,1
-0.8306668043239143,4071,2,0,1
0.27027474843656446,1077,2,1,0
-1.3359417871514119,3715,1,0,0
-1.4336586968987444,6711,1,0,0
-1.5229063483894145,8753,1,0,0
-0.2618207007334307,7662,0,0,1
0.7501488476724776,8913,2,0,0
0.6253082597329378,4047,2,1,1
-1.0679920973273265,5257,1,1,1
-0.3153307010287789,2723,0,1,1
-0.8584106885723459,4046,2,1,1
1.1037696673963397,9825,0,0,1
0.5398714298988455,2542,2,1,1
0.6882660656181019,9103,0,0,1
0.5585603057264029,5480,0,0,0
-1.6729204110332567,8569,0,0,0
1.723017849822648,9042,2,1,0
-1.4096222666308533,8227,1,0,1
-1.4413699255311323,5576,2,1,0
-0.38653724746172574,8980,0,0,1
1.696693548325129,3865,2,1,1
0.14190587715494898,4963,1,1,1
0.19523670681183228,8345,0,0,1
-0.2442619781638818,6051,1,1,0
1.162813283948889,2024,0,1,0
1.1559634526168123,8957,2,0,1
1.1138307878639777,1074,1,0,0
-0.08958947891995539,2983,2,1,0
-1.6064067570924065,1678,2,0,1
0.23487476498296458,3408,2,1,1
0.6629203114537375,6216,2,1,0
0.7167886530260152,9157,0,1,1
0.9315108808692544,4242,2,0,0
0.36090063560773317,6049,0,0,0
1.6051580256048317,3848,2,0,1
0.08153226317071897,9717,1,0,0
0.06358074343222793,3485,1,0,0
-1.0280232625928745,5038,1,0,0
-0.9939119295005405,8628,0,0,0
-1.1957407625527179,7411,1,0,0
0.08104298950414204,4963,0,0,1
1.3282911509279225,6270,0,0,1
-1.6228146528687393,8477,0,1,1
1.3804780449699918,3681,2,0,0
1.6686533434053907,9889,2,1,1
1.2688064989576142,7940,0,0,1
-0.24924430014888332,2235,0,0,0
0.08255904875269009,6697,0,0,1
0.480193824933267,6738,2,0,1
-1.2398098484366524,3689,2,1,0
1.5557758411725762,2092,0,0,1
-0.334040250391544,5426,2,1,0
0.3209042361596713,9057,1,0,1
-1.3248952281722175,8602,0,1,1
-1.3393942675310602,3081,1,0,1
-1.6127604235795039,8081,2,0,0
-1.545674801831247,6343,1,0,0
-0.7062603606237313,7112,0,1,1
0.3179617029818073,6453,1,1,1
1.557367703383552,6800,1,0,0
0.9731542719555121,1909,2,0,1
0.8163041603363981,8776,2,1,0
0.8812604079582848,7086,2,0,1
-0.12321842952411477,5500,2,0,0
-0.038201961572574564,4524,0,0,1
-1.1603821261695328,6182,0,0,1
0.5675188376496422,2991,2,1,0
0.931827875075769,8811,0,1,0
0.5865247076837142,5482,0,0,1
-1.4413010137471076,7155,0,1,1
1.4974282336386788,1323,1,1,1
0.8454607361573404,8956,1,0,1
-0.7589709842243905,7776,1,1,1
1.544405396808465,9309,0,1,0
-0.24865854998467157,1043,0,1,0
0.4384057191005573,4488,0,0,1
-0.3879637213910417,5910,2,1,0
-1.71795426189354,3623,1,0,1
-0.9726871000208661,3595,1,0,0
1.5178054481748473,1376,2,1,1
-1.2765949587491532,9284,1,0,1
0.9483942679553591,4527,2,1,1
0.4036672887735967,3558,0,0,1
0.8454676273357428,8017,0,1,1
-1.012752411252953,4907,1,1,1
0.5846778718718466,1162,0,0,1
0.19176355289697647,2079,0,1,1
0.2534189260640697,1531,1,1,0
-1.4887192123346529,9909,1,0,1
-0.7002788177703685,7329,0,0,1
1.7136803030872716,7343,0,1,0
1.4443317040474808,2448,1,1,1
-0.3183076900986553,3701,2,0,1
0.2604203633210015,3300,2,1,0
-1.391064323192943,4673,2,0,0
-0.8067681976240729,2905,0,1,0
1.2775445131719734,4909,2,1,0
-0.0004520862837251261,5577,2,1,1
-0.7449612185321249,1530,1,0,1
1.6862465218669518,5245,0,0,1
1.1990057529187756,4178,1,1,1
-1.0916977510318981,9414,2,0,1
1.0281045285369808,8852,1,1,1
-0.48958103811418435,2985,2,1,1
-0.9405466439516447,4499,0,0,1
1.0919237317224566,4580,0,1,1
-0.6183220330295347,2930,1,0,0
-0.4323084544110758,5298,1,1,1
-0.4385794267573432,9169,0,0,0
-0.22271326329929023,7795,0,1,1
-1.7009192688825805,9527,2,0,0
0.5642799838004708,6444,1,0,0
1.6505019794932274,3034,1,0,0
0.6022503767982005,1545,1,0,0
0.6475323100809736,2575,2,1,0
-0.17803086253753383,7775,0,1,0
-1.5961595748079016,5931,0,0,1
-0.3795289190263918,6528,2,1,1
1.1588715299026635,2686,0,0,0
0.1677271226290853,3231,2,0,0
-1.1231008510120526,6684,1,0,1
0.6497995077753933,2646,1,1,0
-0.09018901144097209,1162,1,0,1
0.12154933615398816,8119,1,0,1
0.09222048087298346,2640,2,1,0
0.01781642766128056,9064,0,0,0
-0.6771933701220213,6192,1,0,0
-0.15843924233925,9902,2,0,0
1.14749419436015,5117,1,1,0
-1.4458354091359473,1911,1,1,1
0.5062907175435033,7845,1,1,1
-0.43002747435985106,9903,0,1,0
-1.6838911670500234,7514,1,1,0
0.607260263496812,2800,2,1,1
-1.678853715637802,8983,2,0,1
0.6677992657627015,5199,2,1,0
1.3467595090466005,3672,1,0,0
-0.7876658510923661,2975,1,1,0
0.38931985533960883,8281,0,0,1
0.7733927924240821,2084,1,0,0
-1.0874183292439508,4908,2,1,0
-1.4255477799190117,8718,2,1,0
1.672553750381201,2105,0,0,1
0.9921050125623643,7246,0,1,0
1.5343236028056195,7837,1,1,0
-0.5924525493065806,9237,0,1,0
-1.465702676470331,6501,0,0,0
-1.6328068615523523,6865,2,1,0
0.16098755015144825,8299,1,0,0
-0.7997667603671414,3819,2,1,0
0.05713060044749592,3980,1,1,0
0.18427973315187038,5030,2,0,1
0.7321215249715594,6037,2,0,1
1.641033500368204,4019,1,1,1
-1.4323907200726858,4981,1,1,1
-1.568587970019532,6571,2,1,1
-1.5684363640946772,7737,2,0,0
1.1813643362083965,7592,1,0,1
-1.347574096294818,2230,2,1,0
1.1632681017234532,4444,1,0,1
-0.4454568228030299,9232,1,0,0
-0.10251732960302969,3663,1,1,0
0.8850229913660452,1808,1,1,1
-1.6692818688367408,9544,0,1,1
1.2764212510923671,1866,2,1,0
-1.6994238831692399,3225,2,1,0
0.4318522084397879,8848,0,0,0
1.3590809360302556,3555,0,0,1
1.6515080915399911,9162,2,0,0
-1.494225263878244,8773,0,1,1
1.0918272552248216,9686,0,0,1
0.7797602412679844,7896,1,0,0
-1.2622957635639829,2350,2,0,1
0.20608342161735407,8265,0,1,0
0.6300562816522545,2839,1,0,1
1.6427907508608395,3170,2,0,1
-0.14075647855845638,7087,0,0,0
-0.1230323677072475,2619,2,1,1
-0.01136082169486946,8759,0,0,1
0.04335513482091482,3683,2,0,0
-0.9418628590265207,2255,0,0,0
0.8996736366497428,8938,2,1,1
0.5724046831370085,1337,0,0,0
0.016486430229599773,9504,1,0,1
-0.6930155157341423,1239,2,0,0
-0.7934337674152515,7667,2,0,1
-0.16724616833763456,8584,0,1,1
0.46353784673444476,1306,0,1,1
-1.2492714363832735,2849,2,0,1
-0.8605883009475334,2804,2,1,1
0.6460713802596451,3687,1,0,1
-0.8137765260594071,5116,1,0,0
-0.26553504589237364,1469,0,0,1
1.5690689243109828,6704,0,0,1
-0.06777889927606905,3048,1,1,1
-1.0503644629737527,2373,2,1,0
-0.547273983699845,9383,0,1,0
-0.04162687723861312,8259,2,1,1
0.5935743831894633,3263,0,1,1
-1.2512285310495812,5342,1,0,0
-1.6939040492688437,2201,1,1,0
1.2577323752648095,4854,2,1,0
-1.5325195422608906,1461,0,0,0
-0.9181296406083391,1460,1,0,1
-0.12004848745896864,9250,1,1,0
-0.559829710749185,7702,2,0,1
1.3481722006191108,9610,0,1,0
0.6879077243411723,8044,1,1,0
0.9390015917927628,9254,1,1,0
-0.6354603937165315,7917,0,0,1
0.6532244234414315,1872,1,1,1
-0.2206803656705553,9261,0,1,0
0.5697171235600371,7601,2,1,1
1.4410721766631018,1865,2,1,1
-0.6797637796661506,4960,2,0,1
0.02893189842449977,4273,0,1,0
-0.5283508078066027,3686,0,1,1
-1.5455369782631974,6693,2,1,0
1.4586171168758457,7079,2,0,1
-0.06774444338405647,6355,1,1,0
0.44495922976132707,4656,2,1,1
-0.24716316427133084,6008,0,0,1
-0.6894872323920666,8901,0,0,1
-1.5194400856529613,4060,2,1,0
1.5446052409821371,4536,0,1,1
-1.6706532133388368,1655,0,1,1
-0.2255248640875068,5419,2,0,1
0.7476335675555681,1199,1,1,0
0.033307796710081945,6058,2,0,0
0.9404418480788836,6282,2,1,0
1.6225031216439034,3752,2,0,1
0.21495925939976349,6545,1,0,1
-0.8923773069182276,1593,2,0,0
0.489104118607689,4388,0,1,0
-0.9472586517156716,8441,1,1,1
1.4613391323448297,7677,2,1,1
0.25067623705987796,4378,0,0,0
-0.8863957640648649,5152,1,0,0
-1.1491977436222889,3556,0,0,1
0.4710905782635754,9426,0,0,0
-1.100959494804847,2244,0,0,0
-1.178574837152111,8349,1,1,0
-0.5955742531229096,6973,0,0,1
-0.7646148593360312,7654,1,1,1
-0.22781962649553647,1695,0,1,0
-1.0176106920267094,6444,2,1,0
0.7439192223966251,4316,0,0,0
-0.47462718098077744,8465,1,1,1
-1.0617555808730714,5711,2,1,1
0.0891401241270698,4157,0,1,0
0.07241523414422242,7336,0,1,0
-0.8846660782858394,1490,0,0,1
-0.1697476660977388,7971,1,0,1
-0.21113608358310432,9942,2,1,1
0.24480495306095507,3150,1,0,1
1.1302249012835055,6824,2,1,0
-0.005255237630261713,4661,0,1,0
-1.0132003378491148,5612,1,1,1
1.2307258471054447,3377,0,1,0
1.6761785102209117,5899,0,0,1
-0.18459126437670625,6420,0,0,1
-1.4761290293933007,5599,1,0,1
-0.1600035398366156,4767,2,0,0
0.43069449046816904,1410,0,0,0
1.7090011929519797,8355,1,0,0
0.06218872539492462,7522,1,1,0
-0.9338346361876178,1208,2,1,1
-1.5327469511481728,5303,2,1,0
1.0094569997798384,9940,0,0,1
-0.8179939272417321,1886,0,0,1
1.3862115054008655,5776,1,1,0
0.7285381122022635,3530,2,1,0
-0.6615503951483652,4977,2,1,1
-1.4818693810025765,9893,1,1,0
0.39570797771871863,6596,1,0,1
1.6269410405351086,3188,1,1,1
-0.10943607271913135,6618,1,0,1
0.8792895309351724,8151,1,0,0
0.3337287191667081,1029,2,1,0
-1.4008704700596888,6366,0,1,0
0.8542332062637124,4470,0,1,0
-1.1082779262682931,9950,2,1,1
-1.0451340585662614,4250,0,1,1
1.5586356802096106,8078,0,0,1
-1.2099159165266433,6575,0,0,1
1.3012157109845326,3273,0,1,1
-0.8382746652802651,4805,2,0,0
1.6331568834541557,2509,0,0,0
1.1711171539238916,5975,0,0,0
-0.0657253281121265,3433,0,0,0
-0.1309227669781007,4332,1,1,0
-1.5456403459392347,8587,0,1,1
1.6439002305836403,5273,0,0,1
1.4539380067405538,8835,1,0,1
0.7350571669710206,6927,2,1,1
1.0384068402487059,2875,0,0,0
-0.9492639846307968,4711,0,0,0
-0.16738399190568426,7955,1,0,0
0.6089486022054222,1421,1,0,1
-1.0562770940430906,4491,0,1,1
-1.471381007473984,7494,2,1,1
1.3660479173951745,2108,0,0,0
0.8574031483288586,8321,1,1,0
-0.11182731162479614,1693,1,1,1
1.2564299425467391,4474,1,1,1
-1.563385130325651,4988,0,1,1
-1.2567966031987945,2777,1,1,0
-0.7795549341126333,1916,2,1,0
-0.5076703814207251,3978,2,1,1
-1.1828887148320708,4419,2,1,0
0.8381285223370893,6058,2,1,0
0.9617355893425832,3458,2,0,0
-0.44768267342703477,5460,2,1,0
0.7445601019880567,1721,1,0,0
1.2253507279515012,8326,1,0,1
-0.42702981175476706,5173,0,0,0
0.3582475319227736,5566,2,1,0
-0.0313590214189004,6397,2,1,1
-1.3744772567781456,3184,1,0,1
-0.2533583336551711,3818,0,0,1
-1.5659073016209628,4992,0,0,1
0.7894699116370952,5080,1,0,1
-0.3137112741041934,8409,1,1,0
-0.550161387450489,1165,1,1,0
1.3920276599725683,7990,1,1,1
0.6360447156840198,6921,1,1,0
-0.9532539769258395,2634,0,0,1
-0.6892115852559668,9396,0,1,0
-1.7171824499124608,7506,2,1,1
-0.17119481356226232,4308,1,0,1
0.25436990868361364,9539,1,0,0
-0.30364326245815293,2884,2,1,0
0.7662466404206983,1141,0,0,1
0.11546442562458803,6509,1,1,1
0.020979478548024358,9418,1,1,0
0.9986309585095238,4101,1,1,0
1.364469837541004,4563,1,1,1
0.9880047614128815,8046,2,0,0
1.1242984878573625,9994,1,1,1
0.1676719932018654,4737,2,1,1
-0.5412648761328722,1339,0,0,1
-1.0653872318911846,9256,1,0,1
-1.104239695724433,8955,0,1,0
0.9136075993795809,9994,0,1,0
1.1211147634354113,7120,0,1,0
0.16639023401900185,5191,0,0,0
-0.2323540218843763,6053,0,0,1
-0.09269050920107666,5859,1,1,1
1.1510844983078476,6593,1,0,1
-0.41663102354540715,5276,1,0,1
0.1731091329614313,1972,1,0,1
-0.5794144397690665,7050,0,1,0
0.021482534571406264,4519,2,1,1
-0.9461629543496755,4275,1,1,0
1.538768412875227,4569,1,0,1
-0.5709589638692091,9509,1,0,1
0.4618081609554192,9546,0,0,1
0.518577688635146,4426,2,0,0
-0.007239897010179402,5900,2,1,0
0.30300095466999777,5178,0,0,1
-0.7221996562686948,2856,0,1,1
-0.4989323672063657,9748,2,0,0
1.6365955814769995,1439,2,1,1
-0.394248476094114,1709,0,1,0
-1.4808632689558128,8401,0,0,1
0.42059891410851863,5483,2,1,0
0.10263305143914853,7387,0,1,0
1.0833028675409393,8160,0,0,0
-1.195292835956556,7588,0,1,0
1.2953788828776218,2641,1,1,1
-0.17748645944373703,1310,1,1,1
-1.6611020400729832,6519,1,1,0
0.48163408121938783,3868,1,0,0
-0.9455082924014387,2812,2,1,0
-1.415548680056996,5133,0,0,0
0.2600758044008769,2845,0,0,1
1.2860068802502336,7133,1,1,0
0.5780899053190642,6532,2,0,0
1.3536851433411041,2735,2,0,0
-0.5225277620564973,6432,2,0,0
-0.5537999296470046,3508,2,0,1
0.41772529271467984,5771,2,0,0
-0.42042117166677756,4073,2,0,1
0.2350125885510143,9948,0,1,1
0.9088320127466543,1087,0,0,0
0.7873267551539203,9902,2,1,1
0.9243027082602481,4820,2,0,1
-0.9122928125014287,3027,1,1,0
0.48909722742928635,9936,0,0,1
0.8466942570913865,2932,1,0,0
-0.34104857882687795,5484,1,1,1
-1.198697078087387,5623,2,1,0
-0.547735692652812,2959,2,0,0
0.9928906069002482,4002,0,1,0
-1.6472025332351574,3686,0,0,1
0.9207950984533799,8959,1,1,0
-1.6634174760162206,5170,2,0,0
-1.3016168275286006,1301,1,0,0
1.192245506905931,5173,0,0,0
-1.1518508473072482,2862,1,0,1
1.692483038321207,5585,0,1,0
0.5146772816593355,5998,2,1,1
0.6503714755828001,5482,2,0,1
-0.9066558285681904,5137,1,0,1
1.6874111310169733,4498,2,1,1
-1.4312054373874572,1487,0,1,1
0.9596199975730181,7980,0,1,1
0.8213140470350095,6533,0,0,1
0.781310756408545,4311,0,1,0
-0.06998407636486627,4566,2,1,0
1.4049968577260574,8109,1,0,1
-0.7188712171002912,4843,0,0,1
0.5332421162756482,3273,1,0,1
